POINTID,v,u,lon,lat,dir,vel
62,0.00000000000,0.85331500244,-3.75054232962,43.52074193280,90.00265440810,0.85331500244
63,0.00000000000,0.85473797607,-3.75003726408,43.52074193280,90.00265440810,0.85473797607
64,0.00000000000,0.85616198731,-3.74953219853,43.52074193280,90.00265440810,0.85616198731
65,0.00000000000,0.85758599853,-3.74902713299,43.52074193280,90.00265440810,0.85758599853
66,0.00000000000,0.85901000977,-3.74852206744,43.52074193280,90.00265440810,0.85901000977
67,0.00000000000,0.86003900147,-3.74801700190,43.52074193280,90.00265440810,0.86003900147
68,0.00000000000,0.86067401123,-3.74751193635,43.52074193280,90.00265440810,0.86067401123
69,0.00000000000,0.86130902100,-3.74700687081,43.52074193280,90.00265440810,0.86130902100
70,0.00000000000,0.86194396973,-3.74650180526,43.52074193280,90.00265440810,0.86194396973
71,0.00000000000,0.86257897949,-3.74599673972,43.52074193280,90.00265440810,0.86257897949
72,0.00000000000,0.86294598389,-3.74549167417,43.52074193280,90.00265440810,0.86294598389
73,0.00000000000,0.86304302979,-3.74498660862,43.52074193280,90.00265440810,0.86304302979
74,0.00000000000,0.86314099121,-3.74448154308,43.52074193280,90.00265440810,0.86314099121
75,0.00000000000,0.86323797607,-3.74397647753,43.52074193280,90.00265440810,0.86323797607
76,0.00000000000,0.86333502197,-3.74347141199,43.52074193280,90.00265440810,0.86333502197
77,0.00000000000,0.86339801025,-3.74296634644,43.52074193280,90.00265440810,0.86339801025
78,0.00000000000,0.86342700195,-3.74246128090,43.52074193280,90.00265440810,0.86342700195
79,0.00000000000,0.86345501709,-3.74195621535,43.52074193280,90.00265440810,0.86345501709
80,0.00000000000,0.86348297119,-3.74145114981,43.52074193280,90.00265440810,0.86348297119
81,0.00000000000,0.86351202393,-3.74094608426,43.52074193280,90.00265440810,0.86351202393
82,0.00000000000,0.86371002197,-3.74044101872,43.52074193280,90.00265440810,0.86371002197
83,0.00000000000,0.86407897949,-3.73993595317,43.52074193280,90.00265440810,0.86407897949
84,0.00000000000,0.86444799805,-3.73943088762,43.52074193280,90.00265440810,0.86444799805
85,0.00000000000,0.86481597900,-3.73892582208,43.52074193280,90.00265440810,0.86481597900
86,0.00000000000,0.86518499756,-3.73842075653,43.52074193280,90.00265440810,0.86518499756
87,0.00000000000,0.86575000000,-3.73791569099,43.52074193280,90.00265440810,0.86575000000
88,0.00000000000,0.86651000977,-3.73741062544,43.52074193280,90.00265440810,0.86651000977
89,0.00000000000,0.86727001953,-3.73690555990,43.52074193280,90.00265440810,0.86727001953
90,0.00000000000,0.86803002930,-3.73640049435,43.52074193280,90.00265440810,0.86803002930
91,0.00000000000,0.86878997803,-3.73589542881,43.52074193280,90.00265440810,0.86878997803
92,0.00000000000,0.86960998535,-3.73539036326,43.52074193280,90.00265440810,0.86960998535
93,0.00000000000,0.87048999023,-3.73488529772,43.52074193280,90.00265440810,0.87048999023
94,0.00000000000,0.87136999512,-3.73438023217,43.52074193280,90.00265440810,0.87136999512
95,0.00000000000,0.87225000000,-3.73387516662,43.52074193280,90.00265440810,0.87225000000
96,0.00000000000,0.87313000488,-3.73337010108,43.52074193280,90.00265440810,0.87313000488
97,0.00000000000,0.87398602295,-3.73286503553,43.52074193280,90.00265440810,0.87398602295
98,0.00000000000,0.87481799316,-3.73235996999,43.52074193280,90.00265440810,0.87481799316
99,0.00000000000,0.87565002441,-3.73185490444,43.52074193280,90.00265440810,0.87565002441
100,0.00000000000,0.87648297119,-3.73134983890,43.52074193280,90.00265440810,0.87648297119
101,0.00000000000,0.87731500244,-3.73084477335,43.52074193280,90.00265440810,0.87731500244
102,0.00000000000,0.87809197998,-3.73033970781,43.52074193280,90.00265440810,0.87809197998
103,0.00000000000,0.87881500244,-3.72983464226,43.52074193280,90.00265440810,0.87881500244
104,0.00000000000,0.87953802490,-3.72932957672,43.52074193280,90.00265440810,0.87953802490
105,0.00000000000,0.88026098633,-3.72882451117,43.52074193280,90.00265440810,0.88026098633
106,0.00000000000,0.88098297119,-3.72831944562,43.52074193280,90.00265440810,0.88098297119
107,0.00000000000,0.88171600342,-3.72781438008,43.52074193280,90.00265440810,0.88171600342
108,0.00000000000,0.88246002197,-3.72730931453,43.52074193280,90.00265440810,0.88246002197
109,0.00000000000,0.88320300293,-3.72680424899,43.52074193280,90.00265440810,0.88320300293
110,0.00000000000,0.88394702148,-3.72629918344,43.52074193280,90.00265440810,0.88394702148
111,0.00000000000,0.88469000244,-3.72579411790,43.52074193280,90.00265440810,0.88469000244
112,0.00000000000,0.88547302246,-3.72528905235,43.52074193280,90.00265440810,0.88547302246
113,0.00000000000,0.88629400635,-3.72478398681,43.52074193280,90.00265440810,0.88629400635
114,0.00000000000,0.88711499023,-3.72427892126,43.52074193280,90.00265440810,0.88711499023
115,0.00000000000,0.88793597412,-3.72377385572,43.52074193280,90.00265440810,0.88793597412
116,0.00000000000,0.88875799561,-3.72326879017,43.52074193280,90.00265440810,0.88875799561
117,0.00000000000,0.88941900635,-3.72276372463,43.52074193280,90.00265440810,0.88941900635
118,0.00000000000,0.88992199707,-3.72225865908,43.52074193280,90.00265440810,0.88992199707
119,0.00000000000,0.89042401123,-3.72175359353,43.52074193280,90.00265440810,0.89042401123
120,0.00000000000,0.89092602539,-3.72124852799,43.52074193280,90.00265440810,0.89092602539
121,0.00000000000,0.89142797852,-3.72074346244,43.52074193280,90.00265440810,0.89142797852
122,0.00000000000,0.89138897705,-3.72023839690,43.52074193280,90.00265440810,0.89138897705
123,0.00000000000,0.89080798340,-3.71973333135,43.52074193280,90.00265440810,0.89080798340
124,0.00000000000,0.89022802734,-3.71922826581,43.52074193280,90.00265440810,0.89022802734
125,0.00000000000,0.88964697266,-3.71872320026,43.52074193280,90.00265440810,0.88964697266
126,0.00000000000,0.88906597900,-3.71821813472,43.52074193280,90.00265440810,0.88906597900
127,0.00000000000,0.88817602539,-3.71771306917,43.52074193280,90.00265440810,0.88817602539
128,0.00000000000,0.88697802734,-3.71720800363,43.52074193280,90.00265440810,0.88697802734
129,-0.10560399628,0.92904199219,-3.84549465217,43.52023686720,96.48780940820,0.93502472014
130,-0.10937999725,0.93443499756,-3.84498958662,43.52023686720,96.67920883790,0.94081493848
131,-0.11315599823,0.93982800293,-3.84448452108,43.52023686720,96.86826467430,0.94661552651
132,-0.11693199921,0.94388201904,-3.84397945553,43.52023686720,97.06491917630,0.95109744943
133,-0.12070800018,0.94659698486,-3.84347438999,43.52023686720,97.26988282860,0.95426216160
134,-0.12448300171,0.94931298828,-3.84296932444,43.52023686720,97.47342153030,0.95743990278
135,-0.11607099915,0.95202899170,-3.84246425889,43.52023686720,96.95403208090,0.95907855668
136,-0.10766000366,0.95474401856,-3.84195919335,43.52023686720,96.43652299630,0.96079488829
137,-0.09924819946,0.95405401611,-3.84145412780,43.52023686720,95.94182495380,0.95920241386
138,-0.09083660126,0.94995800781,-3.84094906226,43.52023686720,95.46492821320,0.95429110063
139,-0.08242520142,0.94586297607,-3.84044399671,43.52023686720,94.98313791610,0.94944756745
140,-0.06211859894,0.94176800537,-3.83993893117,43.52023686720,93.77650343370,0.94381443953
141,-0.04181209946,0.93767297363,-3.83943386562,43.52023686720,92.55593424870,0.93860473957
142,-0.02150559998,0.92455401611,-3.83892880008,43.52023686720,91.33518260610,0.92480409793
143,-0.00119902003,0.90241101074,-3.83842373453,43.52023686720,90.07878465480,0.90241180730
144,0.01910659981,0.88026898193,-3.83791866899,43.52023686720,88.75918455370,0.88047631581
145,0.04713290024,0.85812701416,-3.83741360344,43.52023686720,86.85873158900,0.85942043420
146,0.07515920258,0.83598602295,-3.83690853789,43.52023686720,84.86514595600,0.83935781184
147,0.10318599701,0.80898199463,-3.83640347235,43.52023686720,82.73358868700,0.81553615347
148,0.13121200561,0.77711602783,-3.83589840680,43.52023686720,80.41866728520,0.78811541739
149,0.15923800659,0.74525201416,-3.83539334126,43.52023686720,77.94127426720,0.76207434503
150,0.16504400635,0.71338800049,-3.83488827571,43.52023686720,76.97593527520,0.73223081284
151,0.17085099793,0.68152502441,-3.83438321017,43.52023686720,75.92883373490,0.70261399246
152,0.17665899658,0.66189501953,-3.83387814462,43.52023686720,75.05837912780,0.68506453561
153,0.18246699524,0.65449597168,-3.83337307908,43.52023686720,74.42425127410,0.67945506201
154,0.18827400208,0.64709698486,-3.83286801353,43.52023686720,73.77972864860,0.67392997238
155,0.17045700073,0.63969799805,-3.83236294799,43.52023686720,75.08159581040,0.66201897088
156,0.15264199829,0.63229901123,-3.83185788244,43.52023686720,76.43026999970,0.65046261941
157,0.13482600403,0.63644396973,-3.83135281689,43.52023686720,78.04144095200,0.65056819624
158,0.11701100159,0.65213201904,-3.83084775135,43.52023686720,79.83010656090,0.66254640951
159,0.09919550323,0.66781896973,-3.83034268580,43.52023686720,81.55366347140,0.67514585401
160,0.08912300110,0.68350500488,-3.82983762026,43.52023686720,82.57348569650,0.68929094077
161,0.07905059814,0.69919097900,-3.82933255471,43.52023686720,83.55198943270,0.70364552311
162,0.06897820282,0.71449102783,-3.82882748917,43.52023686720,84.48814728140,0.71781294312
163,0.05890570068,0.72940301514,-3.82832242362,43.52023686720,85.38540092730,0.73177772586
164,0.04883359909,0.74431298828,-3.82781735808,43.52023686720,86.24880720590,0.74591322882
165,0.05118849945,0.75922399902,-3.82731229253,43.52023686720,86.14537462520,0.76094766125
166,0.05354299927,0.77413397217,-3.82680722699,43.52023686720,86.04597452620,0.77598341454
167,0.05589749908,0.78659802246,-3.82630216144,43.52023686720,85.93779507220,0.78858162503
